SMILES,MP
CCn1cc(C(=O)O)c(=O)c2c1cc(N1CCN(CC1)C)c(c2)F,271.0
CCOc1ccc(cc1)NC(=O)CC(O)C,160.0
CCCCCCCC(=O)OC,-40.0
Brc1cccc2c1cccc2CNCc1cccc2c1cccc2Br,142.0
O=Cc1cnc2c(c1)cccc2,70.0
OCCN=C(c1c(O)c2ccccc2n(c1=O)c1ccccc1)C,202.0
OCC(Cc1ccccc1)(C)C,34.5
O=Cc1ccc(cc1O)F,71.0
Ic1cccc(c1)C(=O)N(C(C)(C)C)NC(=O)c1ccccc1,255.5
CC1=NN(C(=O)C1C(=C1C(=NN(C1=O)c1ccccc1)C)Br)c1ccccc1,219.0
O=C(c1ccc(c(c1)C(F)(F)F)F)c1ccccc1,46.0
O=C(OC(C)(C)C)Nc1ccccc1B(O)O,124.0
CO[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O,169.0
Brc1ccc(cc1)C(=O)C(Br)Br,93.0
SC(=S)c1ccccc1O,49.0
COc1ccc(cc1)/C=C/C=O,58.0
CC(F)(F)C,-104.8
Fc1cc2Oc3cc(Br)c(cc3Oc2cc1F)Br,210.0
OC1=C2C=NN=C2N=C[N]1,350.0
OCC(F)F,-28.0
O=C1CCCCC1C1CCCCC1,-32.0
OB(c1ccccc1Br)O,109.0
Ic1ccc(cn1)[N+](=O)[O-],166.0
COc1cc(C(=O)c2cccc(c2)C)c(cc1OC)[N+](=O)[O-],121.0
BrCc1ccccc1C,19.0
ON=C(C=Cc1ccc(cc1)C=CC(=NO)C)C,280.0
FC(c1cccc(c1)C(n1cncn1)(c1ccccc1)c1ccccc1)(F)F,132.0
CN(C(=O)C)C(=O)C,-25.0
OC(C(=NNc1ccc(cc1)[N+](=O)[O-])Cc1ccccc1)Cc1ccccc1,122.0
NC(=O)NNc1ccccc1,172.0
CC(=O)Nc1ccc(cc1)C1=NN(C(=O)C1)c1ccccc1,210.0
COc1ccccc1NC(=O)c1cncc(n1)Cl,72.0
CCNc1nc(nc(n1)Cl)NC(C#N)(C)C,168.0
CCC(=NNc1cccc(c1)NN=C(C(=O)O)CC)C(=O)O,190.0
Cc1cccc2c1n1cnnc1s2,187.0
BrCc1c(F)cccc1[N+](=O)[O-],52.0
O=C1C(=Cc2ccccc2)Cc2c1cccc2,110.0
[O-][N+](=O)c1cc(N)c(c(c1)[N+](=O)[O-])O,169.0
ClC(Br)Cl,-57.0
COC(=O)C(=C)C,-48.0
CC1C(C)CCC1C,-112.0
C1CCC1,-91.0
CCCCCCCCc1cnc(nc1)c1ccc(cc1)OCCCCCC,60.0
COc1cccc(c1)C(=O)C(=O)c1cccc(c1)OC,82.0
OC(=O)CC1c2ccccc2-c2c1cccc2,134.0
CCOc1ccc(cc1)c1nnc2n1NC(S2)c1ccccc1,118.0
OC(=O)CC(C(=O)O)(F)F,142.0
NC(=O)CCl,118.0
CCOC(=O)C(C(F)(F)F)(F)F,75.5
CS(=O)(=O)C,110.0
CCCC(c1ccccc1)C,-70.0
CN(CCN1c2ccc(cc2Nc2c(C1=O)cccc2)Cl)C,165.5
Cc1onc(c1S(=O)(=O)Cl)C,39.0
COC(=O)c1cc2ccccc2cc1O,73.0
NNC(=O)c1ccc(cc1)N,228.0
CCCCOC(=O)CCCC,-92.8
CCl,-97.0
COc1ccccc1NC(=O)C(C(F)(F)F)C(F)(F)F,163.0
OCC1CCC(O1)n1cnc2c1ncnc2N,185.0
FC(Br)(F)F,-172.0
CCCCC(CCO)C,-90.0
N#CC(=NNc1ccc(cc1)Cl)c1nc(c(s1)N=Nc1ccccc1)C,226.0
C(Cc1ccncc1)Cc1ccncc1,55.0
N#CCc1coc2c1cccc2,39.0
COc1ccc(cc1)NC(=O)C(C(F)(F)F)C(F)(F)F,186.0
N#CC(=NNc1cccc(c1)C)c1scc(n1)c1ccc(cc1)C,133.0
ClC(=O)c1ccc(c(c1)C)Br,26.0
OC(=O)CCCl,39.0
CCC1(O)CCCCC1,34.5
[O-][N+](=O)c1c[nH]nc1C,133.0
CC(F)(F)F,-111.0
ClC(SN1C(=O)C2C(C1=O)CC=CC2)(Cl)Cl,178.0
BrCC1CO1,-40.0
CCCCC[C@@H](/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O,67.0
OCCCCl,-20.0
[O-][N+](=O)c1c(C)ccc2c1nccc2,186.0
OCc1cccc(c1)C(=O)O,115.0
ClC1=C(C)C[P+](CC1)([O-])c1ccccc1,143.0
Clc1ccc2c(n1)cccc2,36.0
CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,55.5
OCCc1ccc(cc1)OC,28.0
NCCNC(=O)CCn1cnc2c1ncnc2N,196.0
O=C1NN=C(C1=CNc1c(=O)n(n(c1C)C)c1ccccc1)c1c(O)c2ccccc2n(c1=O)C,175.0
CO[C@@H]1O[C@H]([C@H](O1)C([N+](=O)[O-])([N+](=O)[O-])F)C([N+](=O)[O-])([N+](=O)[O-])F,100.4
Clc1cnc(c(c1)Br)Cl,39.0
OC(=O)C(n1nc2c(n1)cccc2)(C)C,152.5
CC(C(=O)O)C,-47.0
OCC(c1ccccc1)C(=O)OC1C[C@H]2CC[C@H](C1)[N+]2(C)C(C)C,231.0
OC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,87.0
ClC(=O)c1ccc(cc1)C(=O)Cl,81.0
[O-][N+](=O)c1ccccc1N,72.0
CCCCCC(CCCCC)O,25.0
N#Cc1ccc(cc1)N(C)C,74.0
CCCCc1ccc(cc1)c1ccc(cc1)C#N,50.0
OC(=O)/C=C/c1cccc(c1)F,167.0
COCc1c(ncc2c1c1cc(OCc3ccccc3)ccc1[nH]2)C(=O)OC(C)C,150.0
c1ccc(cc1)P(c1ccccc1)c1ccccc1,80.0
N#CC(=NNc1ccc(cc1)F)c1scc(n1)c1ccc(cc1)Cl,226.0
CC1CCC(=O)C1,-58.0
Cc1ccc2c(c1)nco2,43.0
CC(=O)Nc1ccc(cc1)/N=N/c1cc(C)ccc1O,195.0
Nc1ccc2c(c1)cccc2,111.5
FC(CC(F)(F)F)F,-102.0
Brc1ccc2c(c1)cccc2,55.0
C=Cc1ccc(cc1)N,24.0
[CH]1C=CC2=NC=CC2=C1,52.0
N#Cc1cc(ccc1N)[N+](=O)[O-],209.0
OC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,134.0
C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,52.7
Cc1ccc(cc1)Cl,8.0
OB(c1ccc(nc1)OCc1ccccc1)O,109.0
CCC1=C(C)C2=CCC=CC2=N1,64.0
Cc1ccc(c(c1)[N+](=O)[O-])Cl,7.0
CON(C(=O)Nc1ccc(cc1)Cl)C,81.5
N#Cc1c(N)cccc1F,127.0
Brc1ncccc1Br,59.0
Clc1ccc(c(c1)Cl)[C@H]([C@@H]1CCc2c(C1=O)cccc2)O,172.0
c1ccc(cc1)CN1CN(CN(C1)Cc1ccccc1)Cc1ccccc1,50.0
CC(CC1Nc2cc(Cl)c(cc2S(=O)(=O)N1)S(=O)(=O)N)C,221.5
c1ccc(cc1)O[Si](Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,49.0
O=COCC(C)C,-95.8
CCCc1nn(c(n1)OC(=O)C)c1ccccc1,84.0
NC(=N)NCC1COc2c(O1)cccc2,164.0
Brc1ccc2-c3c(Cc2c1)cc(cc3)Br,166.0
COC(=O)c1ccc(c(c1)[N+](=O)[O-])C(=O)O,134.0
CCOC(=O)C(NC(=O)c1ccc(cc1)N)CCC(=O)OCC,141.0
CN(CCCN1c2ccccc2CCc2c1cc(Cl)cc2)C,189.5
OC(=O)c1[nH]c2c(c1)cc(cc2)OCc1ccccc1,197.0
O=S1(=O)NC(Cc2ccccc2)Nc2c1cc(c(c2)C(F)(F)F)S(=O)(=O)N,222.0
CCCCCCCCCCCCCCCCCBr,32.0
CCC(C(=O)OC1CC(C)CCC1C(C)C)C(=O)C=Cc1ccccc1,135.0
CC1CC1C,-149.6
Ic1cnc(nc1)N,219.0
OC(=O)C1C=C(c2c1cccc2)C,139.0
COC(=O)c1ccc2c(c1)nsn2,91.0
CCC(/N=N/C(C#N)(CC)C)(C#N)C,50.0
Fc1cc(Br)c(cc1N)C(F)(F)F,36.0
CB(O)O,92.0
OCC1OC(C(C1O)O)n1cnc2c1ncnc2N,257.25
[O-][n+]1ccc(cc1)C,184.0
CC(=O)OC1CCC2C1(C)CCC1C2C(C)CC2C1(C)CCC(=O)C2,142.0
COc1ccc(c(c1)C)B(O)O,191.0
CCOC(=O)c1cc(C(=O)OCC)c(cc1[N+](=O)[O-])[N+](=O)[O-],124.0
OC(=O)CCc1c(I)cc(c(c1I)/N=C/N(C)C)I,168.5
OC1CCC2(C(C1)CCC1C2CCC2(C1CCC2(O)C(=O)C)C)C,265.0
OCCN(C(C)(C)C)CCO,42.0
O=C(c1cccs1)Nc1ncc(s1)[N+](=O)[O-],255.5
COc1c(F)cc(cc1Br)N,72.0
BrCC=Cc1ccccc1,34.0
CSC(C=NO)(C)C,21.0
COc1ccc(c(c1)[N+](=O)[O-])Cl,44.0
CCCCCCCCCCCCI,-3.0
OC(=O)Cc1ccc(cc1F)C(F)(F)F,80.0
FC(C(C(Cl)(Cl)Cl)(F)F)(F)F,-80.0
CCCCCCCC1CCCC1,-53.0
ClCCCC(=O)c1ccc(cc1)C(C)(C)C,48.0
Cc1ccc(cc1)C(=O)N(C(C)(C)C)NC(=O)c1ccccc1,187.5
[O-][N+](=O)c1ccc(c(c1)N)Br,139.0
Cc1cc(nc(n1)Cl)N(C)C,87.0
Cc1cnc(cn1)C(=O)O,166.0
Sc1ccc2c(c1)cccc2,81.0
Clc1ccc(c(c1)Cl)C1(OCC(O1)COc1ccc(cc1)N1CCN(CC1)C(=O)C)Cn1cncc1,146.0
CCCC(c1ccc(cc1)O)c1ccc(cc1)O,137.0
CC(CC(C)(C)C)(C)C,-67.0
Clc1sc(c(c1)C(=O)O)Cl,148.0
Oc1ccc(c(c1)C(=O)C)O,206.0
CC(c1ccccc1)(c1ccccc1)C,29.0
CO[Si](OC)(OC)OC,5.0
CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])Cc1c(F)cccc1Cl,102.0
CN1C(=O)c2c(C1C=C(c1ccccc1)c1ccccc1)cccc2,147.0
COC1=C(OC)C(=O)C(=CC1=O)C,59.0
Cc1cnc(s1)NC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1C,254.0
Clc1ccc(cc1)C1CCC(CC1)C1=C(O)C(=O)c2c(C1=O)cccc2,217.5
C1CCc2c(N1)cccc2,14.0
CCOC(=O)C(=NNc1ccc(cc1C)C)C(=O)C(F)(F)F,139.0
CC(OC(=O)COc1cc(Cl)c(cc1Cl)Cl)C,45.0
O=Cc1cccnc1Cl,52.0
CCCC=CB(O)O,80.0
COc1cc(C)c2c(c1)CC2=O,83.0
CCOC(=O)c1cc2c([nH]1)ccc(c2)O,151.0
Cc1cc(C)c(c(c1)C)C1N=NC(=C1)C,129.0
CC(CCCCCOC(=O)C(Oc1ccc(cc1Cl)Cl)C)C,-37.0
OC(=O)c1c(Br)c(O)c(c(c1Br)O)O,150.0
O=c1[nH]cnc2c1cccc2,218.0
CCOC(=O)c1ccccc1B(O)O,132.0
CC(CCc1ccccc1)N,-50.0
N#CCNCC#N,77.0
Nc1ccc(cn1)N,96.0
COc1ccc(cc1)CC1NCC(C1OC(=O)C)O,140.5
NC(=O)c1ccc(cc1)Cl,178.0
O=C(C(Cl)Cl)Nc1ccc2c(c1)nn(n2)C1CCCCC1,138.0
Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],127.0
Cc1[nH]nc(c1)C,107.0
CC(=O)Nc1ccc(c(c1)Cl)Br,124.0
COc1ccccc1F,-39.0
OC(=O)c1cccc(c1C)O,144.0
CSCC[C@@H](C(=O)O)NC(=O)OC(C)(C)C,50.0
CCn1cc(C(=O)O)c(=O)c2c1cc1OCOc1c2,315.0
ClCc1c(C)c(CCl)c2c(c1C)CC2,92.0
CCCCC(C(O)C)C,-114.0
O=C1CC(C)(C)Cc2c1c(c1-c3ccccc3OCc1c2)[Si](C)(C)C,143.0
CC(CNCC(C)C)C,-77.0
CC1=C(C)S(=O)(=O)CCS1(=O)=O,165.0
COc1ccc(cc1O)N,131.0
OCCOCCOCCOCCOCCOCCO,6.0
O=C(NC(C(=O)N)Cc1ccccc1)OCc1ccccc1,163.0
Clc1c2ccccc2c(c2c1cccc2)Cl,213.0
Cc1nccnc1O,153.0
N#CCc1ccc(cc1)OC(F)(F)F,29.0
OC(=O)c1ccc(cc1)Cl,241.0
ClCCN(c1ccccc1)CCCl,45.0
OCCN1CCN(CC1)CCS(=O)(=O)O,234.0
CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,96.0
COc1cc(F)c(c(c1)F)C#N,55.0
OB(c1ccc(cc1Cl)C(F)(F)F)O,111.0
Clc1cccc(c1)NN=C1C(=O)N(C)C(=O)N(C1=O)C,202.0
Nc1cccc2c1nccc2,65.0
CC1COCc2c1cc1c(c2)C(C(C1(C)C)C)(C)C,-5.0
COc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,108.0
NC(=O)c1cccc(c1)OC(F)(F)F,116.0
Cc1ccc(cc1)S(=O)(=O)NC1CCCCC1,88.0
CSc1c(C#N)c(N)nc2n1nc(c2N=Nc1ccc(cc1)F)N,229.0
NCC(C(C(C(CO)O)O)O)O,127.0
Clc1ccc(c(c1)C)[N+](=O)[O-],25.5
Fc1c(F)c(F)c(c(c1F)S)F,-24.0
CCCOC(=O)C1=C(C)NC(=C(C1c1ccco1)C(=O)OCCC)C,112.0
O=C(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,140.0
Fc1cc(Br)c(cc1F)Br,33.0
Nc1ccc(c(c1)N)N,97.3
Brc1cccc(c1)S(=O)(=O)Cl,32.0
CCSCCSP(=S)(OCC)OCC,-25.0
COc1cc([N+](=O)[O-])c(cc1OC)C=O,133.0
ClCC(Cl)(F)F,-101.2
O=C1NC(=S)NC(=O)C1=NNc1ccc(cc1)Cl,300.0
CCC1=NCCO1,-62.0
N#CC(=Cc1ccc(cc1Cl)Cl)c1scc(n1)c1ccc(cc1)OC,143.0
ClCc1c(Cl)c(Cl)c(c(c1Cl)Cl)CCl,174.0
Oc1ccc2c(c1)c(C)cc(=O)o2,248.0
O=C(C(C(F)(F)F)C(F)(F)F)Nc1c(Cl)cccc1Cl,196.0
OC(=O)C(=O)O,101.5
CCCCc1ccc(cc1)C(=O)Oc1ccc(cc1)C#N,68.0
ClC(C(=O)c1ccc(cc1)C(=O)C(Cl)(Cl)Cl)Cl,136.0
[O-][N+](=O)c1cc(ccc1C=Cc1ccc2c(c1)OCO2)[N+](=O)[O-],179.0
Brc1ccc(cc1)Oc1ccccc1,18.0
CN(P(=O)(N1CC1)N1CC1)N=C(C)C,92.5
CCCCNC(=O)C(N(C(=O)C#Cc1ccccc1)Cc1ccccc1)c1cc(OC)cc(c1)OC,138.0
FC(C(Cl)(Cl)Cl)(F)F,14.2
CN(C(=O)Cc1ccc(cc1)OCc1ccccc1)O,96.0
COc1ccc(cc1)N=Nc1c(N)nn2c1nc(C)cc2C(F)(F)F,159.0
Clc1cc2c(=O)ccoc2cc1C,171.0
NC(=O)C#CC(=O)N,238.0
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)OC(=O)C)C)C,113.0
[O-][P+](C1C2=C(CCCC2)OC2=C1CCCC2)(c1ccccc1)c1ccccc1,157.0
OC(=O)C(CC(=O)O)(CC(=O)O)O,154.0
CC1CCC2C1COC(=O)C2C,60.5
CC(CC(=O)O)CCC=C(C)C,257.0
COC(=O)CC(=O)C(C)C,-75.0
CSc1ccccc1B(O)O,160.0
Brc1ccc(cc1)Oc1ccc(cc1)Br,58.0
CSc1cccc(c1)CC(=O)O,79.0
N#Cc1ccc(cc1)C(=O)O,221.0
Cc1ccc(cc1)OC(=O)c1ccccc1,70.0
C=Cc1ccc(cc1)O,73.0
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,200.0
O=C1CCC2(C(C1)CCC1C2CCC2(C1CCC12OCCO1)C)C,188.0
CC(=O)C1=C(C)[N]C=C1C,137.5
CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,228.0
COc1ccc(cc1C(=O)O)C(C)(C)C,75.0
O=C(c1ccccc1)NC1CCCCC1,145.0
OC(=O)CCC(F)(F)F,31.0
OC(=O)C1Cc2c1cc1c(c2)OCO1,150.0
COC(=O)[C@@]12C=C[C@@H]3[C@]2([C@H]1c1c(c2ccccc2)c2ccccc2c(c31)c1ccccc1)C(=O)OC,209.85
Brc1ccc(c(c1)Cl)N,70.0
O=C1C=CC2(C(=C1)C(C)CC1C2(F)C(O)CC2(C1CCC2(OC(=O)C)C(=O)C)C)C,297.5
OCC1OC(Oc2c(oc3c(c2=O)c(O)cc(c3)OC)c2ccc(c(c2)O)O)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,187.0
c1ccc(cc1)CCNc1cccc2c1nccc2,57.6
COc1cc(C)c(cc1CC(N)C)OC,60.75
O=C1Nc2c(C1=O)cccc2Cl,189.85
CC(C(Br)(Br)Br)(O)C,169.0
CCOc1cc(ccc1OC)C(=O)O,158.0
OC(=O)c1ccc(c(c1)Br)O,177.0
OC(=O)Cc1ccc2c(c1)OCO2,128.5
CC(=O)c1ccc2c(c1)cccc2,55.0
Cc1ccc(cc1OP(=O)(Oc1cc(C)ccc1C)Oc1cc(C)ccc1C)C,79.8
COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(cc1Cl)F,106.0
COC(=O)c1ccc(c(c1)OC)OC,59.0
c1ccc(cc1)NNc1ccc(cc1)c1ccc(cc1)N=Nc1ccccc1,173.0
OCCCc1ccccn1,34.0
CC(=O)OCC1OC(OC(=O)C)C(C(C1OC1OC(COC(=O)C)C(C(C1OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,138.0
CC(=O)n1cncc1,101.0
NC1CCCCC1,-17.0
OC1CCCC1C1CCCC1,20.0
Nc1ccc(c(c1)Cl)F,46.0
[O-][N+](=O)c1ccc2c(c1)n(C(=O)c1ccccc1)c(c2C(=O)c1ccccc1)c1ccccc1,204.0
OCc1ccc(cc1)B(O)O,253.0
N#CCS(=O)(=O)c1cccs1,84.0
Cc1cc(C2CCCCC2)n(c(=O)c1)O,144.0
CC(CC#N)C,-101.0
O=NN1CC[C@H]1C(=O)O,115.35
Oc1ccc(cc1)Br,64.0
NCCCNC1CCCCC1,-18.0
Nc1cccc(c1)C(=O)c1ccccc1,86.0
NC(=O)NN=Cc1ccc(cc1)[N+](=O)[O-],217.0
OCC(C(C(C(C(=O)CO)O)O)O)O,151.0
CCCOC(=O)c1ccccc1O,97.0
CC1=C(c2ccccc2)c2c(C1=O)cccc2,87.0
CCC=Cc1ccccc1,-43.1
Cc1ccc(c(c1)/N=N/c1c(O)cc(c2c1cccc2)S(=O)(=O)O)O,300.0
CCOC(=O)c1ccc(c(c1)OC)OC,44.0
[O-][N+](=O)c1cc([N+](=O)[O-])c(cc1C=Cc1ccccc1[N+](=O)[O-])C=Cc1ccccc1[N+](=O)[O-],291.0
OCC([N+](=O)[O-])(CO)Br,127.0
OC(=O)C1CCC(OC1(C)C)(C)C(Cc1ccccc1)(Cc1ccccc1)O,138.0
NC1CC1,-35.4
OCCn1cnc2c1c(=O)n(C)c(=O)n2C,158.0
COc1ccc(cc1)C(=O)/C=C/C(=O)O,139.0
FC1(F)C(F)(F)C(F)(F)C(C2(C1(F)C1(F)C(F)(F)C(F)(F)C(C(C1(F)C(C2(F)F)(F)F)(F)F)(F)F)F)(F)F,-20.0
O=C(ON1C(=O)CCC1=O)OCC1c2ccccc2-c2c1cccc2,152.0
CCC=CC(C)C,-142.0
CCC(C1CCCCC1)(C(CCC)O)O,78.0
OC(=O)c1ccc(c(c1)Cl)O,169.0
ClCc1cc2ccccc2cc1C,65.0
SCC(C)(C)C,-67.0
CI,-67.0
Cc1[nH]nc(c1N)C,192.0
COc1cc(cc(c1Br)OC)C(=O)O,256.0
OC(=O)[C@H](NC(=O)OC(C)(C)C)COCc1ccccc1,62.0
COC(=O)c1ccc(cc1)I,115.0
CC(N=C(N=C(Nc1ccc(cc1)Cl)N)N)C,129.0
COc1ccccc1C(=O)Oc1ccc(cc1)C=CC(=O)c1ccccc1,115.0
NCCc1cc(OC)c(c(c1)OC)OC,35.5
CC(=O)NC1=C(C)CCCC1,90.0
CCOC(=O)c1cccc(c1)B(O)O,137.0
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)C,232.5
CC(=O)Nc1cccc(c1C(=O)O)N,184.0
Cc1ccc(c(c1)O)[N+](=O)[O-],55.0
CCCCB(O)O,95.0
COc1ccnc(n1)OC,17.0
CCCCCCCCC(=C)C,-51.0
OCCCCCCCCCC=C,-3.0
N#CC(=NNc1ccc(cc1)Cl)c1scc(n1)c1ccc(cc1)Cl,241.0
O=Cc1ccc(c(c1)F)O,123.0
C1Oc2c(O1)cc1c(c2)CC1,62.0
[O-][N+](=O)c1cc(ccc1Oc1ccccc1)[N+](=O)[O-],71.0
Nc1ccc(cc1Cl)c1ccc(c(c1)Cl)N,132.5
Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CCc1ccccc1,181.0
[O-][N+](=O)c1ccc(cc1)C=Cc1ccccc1[N+](=O)[O-],139.0
CC(=N)NP(=S)(Oc1ccc(cc1)Cl)Oc1ccc(cc1)Cl,105.0
BrC1CCCCC1,-57.0
Clc1ccc(c(c1)C(=O)C)O,53.0
Clc1ncnc2c1c1CCCc1s2,105.0
O=C(Nc1ccc(cc1)Cl)CC(=O)C,132.5
C=CC(C)C,-168.0
CC(=C)CC(=O)C,-72.6
OC(=O)CCCCCC(=O)O,104.0
FC(c1cccc(c1)c1nnn[nH]1)(F)F,157.0
Clc1ccc2-n3c(CN=C(c2c1)c1ccccc1F)cnc3C,159.0
[O-][N+](=O)c1cc[n+](c(c1C)C)[O-],93.0
C=CCN1CCC23C(C1Cc1c3cc(cc1)O)CCCC2,177.0
OC(=O)c1ccc2c(c1)OCCCO2,148.0
O=C(c1ccccc1)NN(C(C)(C)C)C(=O)c1ccccc1I,188.5
COc1cc(c(cc1OC)[N+](=O)[O-])C(=O)c1ccc(cc1Cl)Cl,114.0
Cc1cnccc1C,-11.0
CC(C(=O)O)Br,25.0
Fc1ccc(cc1)C(F)(F)F,-42.0
OCCOCn1cnc2c1nc(N)[nH]c2=O,255.0
O=C1N(N=C(C1=NNc1cccnc1)C(F)(F)F)c1ccccc1,161.0
[O-][N+](=O)c1ccc2c3c1cccc3CC2,103.5
OC1CCCNC1,58.0
NC(=O)OCC(c1ccccc1)COC(=O)N,151.0
BrCCc1cc([N+](=O)[O-])c(cc1[N+](=O)[O-])CCBr,123.0
[O-][N+](=O)c1cc(C(=O)O)c(c(c1)[N+](=O)[O-])Cl,199.0
Cc1c(OCC(=O)O)cccc1C,186.0
COc1cc(N)c(cc1C(=O)NC1CCN(CC1)Cc1ccccc1)Cl,194.0
N#Cc1ccc(cc1C(F)(F)F)F,44.0
c1ccc(cc1)[Si]([Si](c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,369.0
C1CCC(CC1)n1nc2c(n1)cccc2,46.5
CNCC(c1cccc(c1)O)O,170.5
CCOC(=O)c1cncn1C(c1ccccc1)C,67.0
OC(=O)c1ccccc1C1CCCCC1,104.0
NC(=O)CI,94.0
Clc1c2OC3Cc4c(C3Oc2c(c(c1Cl)Cl)Cl)cccc4,159.0
COc1ccccc1OC,22.0
Clc1ccc(cc1)C=C1C(=O)NN(C1=O)c1ccccc1,322.0
C(CP(c1ccccc1)c1ccccc1)CCP(c1ccccc1)c1ccccc1,134.0
CCCCCCCCCCCCCCCC(c1ccccc1)CCCC,30.2
Oc1ccncc1,145.0
O=C(N[C@H](C(=O)O)C(C)C)OCC1c2ccccc2-c2c1cccc2,144.0
O=c1[nH]c2nccnc2c(=O)[nH]1,348.0
C[C@@H]1NC[C@H](NC1)C,117.0
ClC(Br)(Cl)Cl,-6.0
OC(=O)C(C(F)(F)F)C(F)(F)F,52.0
O=C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Nc1ccc(cc1)C(=O)C,155.0
CC(C=C)CC,-154.0
OCC1COC(O1)(C)C,-27.0
c1ccc(cc1)N1CN(CN(C1)c1ccccc1)c1ccccc1,144.0
OC(=O)C(Cc1ccccc1)Cc1ccccc1,90.0
N#CSc1ccccc1,-21.0
IC(=C(I)I)I,187.0
CCc1nnc2n1[nH]c(c2)c1ccccc1,189.0
Clc1cc2ccccc2c(c1)Cl,62.3
Brc1ccc(c(c1)C)C,-0.2
C=CC(=O)Oc1c(Br)cc(c2c1nccc2)Cl,100.5
CC(=O)Oc1ccccc1OC(=O)C,64.0
Clc1cc(Cl)c2c(c1Cl)oc1c2c(Cl)c(cc1)Cl,210.0
N#Cc1c(C)cc(n(c1=O)N)c1ccccc1,189.0
ClCC(Cl)Cl,-37.0
N#Cc1ccc(cc1C(F)(F)F)[N+](=O)[O-],52.0
CCCCCCCCC=CCCCCCCCC(=O)OCC,-32.0
O=C1N(N=C(C1C(c1ccccc1Cl)O)C(F)(F)F)c1ccccc1,251.0
OC(=O)CCc1ccc(cc1)O,129.0
COc1ccc(cc1)C1OC(O)c2c(C1)cccc2,114.0
c1ccc(cc1)/C=N/N=C/c1ccccc1,93.0
NC(=O)n1c(nn(c1=O)c1ccccc1)C1CCCCC1,198.0
CC(OC(C)C)C,-86.0
OC(=O)C=Cc1cc(C#CC(=O)O)cc(c1)Br,161.0
COc1cccc(c1C=O)O,71.0
C=CC(OC(=O)C)OC(=O)C,-37.6
CCOCCOC(=O)C(Oc1ccc(cc1)Oc1ncc(cc1Cl)C(F)(F)F)C,60.0
O=C1CCCCCCCCCCC1,61.0
OC(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)N1C(=O)[C@H](NC1(C)C)c1ccccc1,190.0
N#CC(=NNc1ccc(cc1)[N+](=O)[O-])c1nc2c(n1C)cccc2,239.0
CCC#C,-125.7
CCCc1cccc(c1)C,-82.5
CCOC(=O)c1sc(nc1C)c1cccc(c1)N,84.0
CC(CO)N,8.0
OC(=O)C1Cc2c3ccccc3[nH]c2C(N1C(=O)C)(C)C,160.0
COc1cc(SCC(=O)O)ccc1OC,102.0
FC(c1nc2n([nH]1)c(=O)cc(n2)C)(F)F,215.0
CCCCCCCCCCCCCCCCOCCCCCCCCCCCCCCCC,55.0
O=C1O[C@@H](N2[C@H]1CCC2)C(Cl)(Cl)Cl,110.0
CCCCCCCCC(=O)N,99.5
CC1CCC(C(C1)OC(=O)c1ccc(cc1)C(=O)OC1CC(C)CCC1C(C)C)C(C)C,75.0
CCN1CCN(C(=O)C1=O)C(=O)NC(c1ccc(cc1)O)C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C,169.0
FC(Cl)(F)F,-181.0
CC(N)C,-101.0
[O-][N+](=O)c1ccc(c(c1)C(=O)O)Cl,167.0
CCCC(C(=O)O)(C(=O)O)CCC,155.0
