SMILES,MP
CC12CC=C(O)CC1=CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(O)=CO,218.5
CC12CC=C(O)CC1=CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(O)C=O,218.5
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(O)=CO,218.5
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(O)C=O,218.5
CC12CCC(=O)CC1=CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(=O)CO,218.5
CC12CCC(=O)CC1=CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(O)=CO,218.5
CC12CCC(=O)CC1=CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(O)C=O,218.5
CC12CCC(O)=CC1=CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(=O)CO,218.5
CC12CCC(O)=CC1=CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(O)=CO,218.5
CC12CCC(O)=CC1=CCC1C2C(O)CC2(C)C1CC[C@]2(O)C(O)C=O,218.5
Nc1scc(n1)c1cccc2c1cccc2,157.0
NC1=NC(C2=CC=CC3=C2C=CC=C3)=CS1,157.0
Nc1nc(-c2cccc3ccccc23)cs1,157.0
[NH2][c]1[n][c](-[c]2[cH][cH][cH][c]3[cH][cH][cH][cH][c]23)[cH][s]1,157.0
N=c1[nH]c(-c2cccc3ccccc23)cs1,157.0
N=C1NC(C2=CC=CC3=CC=CC=C23)=CS1,157.0
O=C1CC(=O)NC(=S)N1,234.0
[O]=[C]1[CH2][C](=[O])[NH][C](=[S])[NH]1,234.0
OC1=NC(=S)N=C(O)C1,234.0
O=C1CC(=O)NC(S)=N1,234.0
O=C1CC(O)=NC(=S)N1,234.0
O=C1CC(O)=NC(S)=N1,234.0
O=c1cc(O)[nH]c(=S)[nH]1,234.0
O=c1cc(O)[nH]c(S)n1,234.0
O=c1cc(O)nc(S)[nH]1,234.0
Oc1cc(O)[nH]c(=S)n1,234.0
Oc1cc(O)nc(S)n1,234.0
C#CCOc1cc(c(cc1Cl)Cl)n1nc(oc1=O)C(C)(C)C,131.0
C#CCOC1=CC(N2N=C(C(C)(C)C)OC2=O)=C(Cl)C=C1Cl,131.0
C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,131.0
[CH]#[C][CH2][O][c]1[cH][c](-[n]2[n][c]([C]([CH3])([CH3])[CH3])[o][c]2=[O])[c]([Cl])[cH][c]1[Cl],131.0
C#CCOC1=C(Cl)C=C(Cl)C(N2N=C(C(C)(C)C)OC2=O)=C1,131.0
O=C(N1CCN(CC1)Cc1ccccc1)OC(C)(C)C,72.0
CC(C)(C)OC(=O)N1CCN(CC2=CC=CC=C2)CC1,72.0
CC(C)(C)OC(=O)N1CCN(Cc2ccccc2)CC1,72.0
[CH3][C]([CH3])([CH3])[O][C](=[O])[N]1[CH2][CH2][N]([CH2][c]2[cH][cH][cH][cH][cH]2)[CH2][CH2]1,72.0
CCSCCC(C(=O)O)N,195.0
CCSCCC(N)C(=O)O,195.0
[CH3][CH2][S][CH2][CH2][CH]([NH2])[C](=[O])[OH],195.0
CCSCC=C(N)C(O)O,195.0
CCSCCC(=N)C(O)O,195.0
CCSCCC(N)=C(O)O,195.0
OCCCS(=O)(=O)c1ccc(cc1N)S(=O)(=O)N,137.0
NC1=CC(S(N)(=O)=O)=CC=C1S(=O)(=O)CCCO,137.0
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,137.0
[NH2][c]1[cH][c]([S]([NH2])(=[O])=[O])[cH][cH][c]1[S](=[O])(=[O])[CH2][CH2][CH2][OH],137.0
NC1=C(S(=O)(=O)CCCO)C=CC(S(N)(=O)=O)=C1,137.0
S=C=Nc1ccc(cc1)F,26.0
FC1=CC=C(N=C=S)C=C1,26.0
Fc1ccc(N=C=S)cc1,26.0
[F][c]1[cH][cH][c]([N]=[C]=[S])[cH][cH]1,26.0
OCC(=O)[C@H]1[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,217.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,217.0
[CH3][C@@H]1[CH2][C@H]2[C@@H]3[CH2][CH2][C]4=[CH][C](=[O])[CH]=[CH][C@]4([CH3])[C@@]3([F])[C@@H]([OH])[CH2][C@]2([CH3])[C@H]1[C](=[O])[CH2][OH],217.0
C[C@@H]1C[C@H]2[C@@H]3CC=C4C=C(O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1=C(O)CO,217.0
C[C@@H]1C[C@H]2[C@@H]3CC=C4C=C(O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(=O)CO,217.0
C[C@@H]1C[C@H]2[C@@H]3CC=C4C=C(O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(O)=CO,217.0
C[C@@H]1C[C@H]2[C@@H]3CC=C4C=C(O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(O)C=O,217.0
C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1=C(O)CO,217.0
C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(=O)CO,217.0
C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(O)=CO,217.0
C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(O)C=O,217.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1=C(O)CO,217.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(=O)CO,217.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(O)=CO,217.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(O)C=O,217.0
N#Cc1coc2c(c1=O)cc(cc2)C,152.0
CC1=CC2=C(C=C1)OC=C(C#N)C2=O,152.0
Cc1ccc2occ(C#N)c(=O)c2c1,152.0
[CH3][c]1[cH][cH][c]2[o][cH][c]([C]#[N])[c](=[O])[c]2[cH]1,152.0
O=C(C(c1ccc(cc1)O)N)NC1C(=O)N2C1SCC(=C2C(=O)O)C,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CC=C(O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,197.0
[CH3][C]1=[C]([C](=[O])[OH])[N]2[C](=[O])[CH]([NH][C](=[O])[CH]([NH2])[c]3[cH][cH][c]([OH])[cH][cH]3)[CH]2[S][CH2]1,197.0
CC1=C(C(=O)O)N2C(=O)C(N=C(O)C(N)c3ccc(O)cc3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(N=C(O)C(N)C3=CC=C(O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(N=C(O)C(N)C3=CCC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(N=C(O)C(N)C3C=CC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3C=CC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(O)=C(N)C3=CCC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(O)=C(N)C3C=CC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(O)=C(N)c3ccc(O)cc3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(O)C(=N)C3=CCC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(O)C(=N)C3C=CC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(O)C(=N)c3ccc(O)cc3)C2SC1,197.0
CC1=C(C(=O)O)N2C(=O)C(NC(O)C(N)=C3C=CC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(N=C(O)C(N)C3=CCC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(N=C(O)C(N)C3C=CC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(N=C(O)C(N)c3ccc(O)cc3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(NC(=O)C(N)C3=CCC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(NC(=O)C(N)C3C=CC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(NC(O)=C(N)C3=CCC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(NC(O)=C(N)C3C=CC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(NC(O)=C(N)c3ccc(O)cc3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(NC(O)C(=N)C3=CCC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(NC(O)C(=N)C3C=CC(=O)C=C3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(NC(O)C(=N)c3ccc(O)cc3)C2SC1,197.0
CC1=C(C(=O)O)N2C(O)=C(NC(O)C(N)=C3C=CC(=O)C=C3)C2SC1,197.0
Cc1ccc(cc1C)OP(=O)(Oc1ccc(c(c1)C)C)Oc1ccc(c(c1)C)C,72.0
CC1=CC=C(OP(=O)(OC2=CC=C(C)C(C)=C2)OC2=CC=C(C)C(C)=C2)C=C1C,72.0
Cc1ccc(OP(=O)(Oc2ccc(C)c(C)c2)Oc2ccc(C)c(C)c2)cc1C,72.0
[CH3][c]1[cH][cH][c]([O][P](=[O])([O][c]2[cH][cH][c]([CH3])[c]([CH3])[cH]2)[O][c]2[cH][cH][c]([CH3])[c]([CH3])[cH]2)[cH][c]1[CH3],72.0
CC1=C(C)C=C(OP(=O)(OC2=CC(C)=C(C)C=C2)OC2=CC(C)=C(C)C=C2)C=C1,72.0
Clc1cc2c(c(c1Cl)Cl)oc1c2cccc1Cl,190.0
ClC1=CC2=C(OC3=C2C=CC=C3Cl)C(Cl)=C1Cl,190.0
Clc1cc2c(oc3c(Cl)cccc32)c(Cl)c1Cl,190.0
[Cl][c]1[cH][c]2[c]([o][c]3[c]([Cl])[cH][cH][cH][c]32)[c]([Cl])[c]1[Cl],190.0
ClC1=C(Cl)C(Cl)=C2OC3=C(C=CC=C3Cl)C2=C1,190.0
O[C@@H]1CCCC/C=C\c2c1cccc2,97.0
O[C@@H]1CCCC/C=C\C2=C1C=CC=C2,97.0
O[C@@H]1CCCC/C=C\c2ccccc21,97.0
[OH][C@@H]1[CH2][CH2][CH2][CH2]/[CH]=[CH]\[c]2[cH][cH][cH][cH][c]21,97.0
O[C@@H]1CCCC/C=C\C2=CC=CC=C21,97.0
C1Cc2c1cc1c(c2)CC1,101.0
C1=C2CCC2=CC2=C1CC2,101.0
c1c2c(cc3c1CC3)CC2,101.0
[cH]1[c]2[c]([cH][c]3[c]1[CH2][CH2]3)[CH2][CH2]2,101.0
NC=C(C(=O)C)Cc1ccccc1,95.0
CC(=O)C(=CN)CC1=CC=CC=C1,95.0
CC(=O)C(=CN)Cc1ccccc1,95.0
[CH3][C](=[O])[C](=[CH][NH2])[CH2][c]1[cH][cH][cH][cH][cH]1,95.0
C=C(O)C(=CN)Cc1ccccc1,95.0
C=C(O)C(C=N)Cc1ccccc1,95.0
CC(=O)C(C=N)Cc1ccccc1,95.0
CC(O)=C(C=N)Cc1ccccc1,95.0
O=Cc1ccc(c(c1F)F)O,142.0
O=CC1=CC=C(O)C(F)=C1F,142.0
O=Cc1ccc(O)c(F)c1F,142.0
[O]=[CH][c]1[cH][cH][c]([OH])[c]([F])[c]1[F],142.0
O=CC1=C(F)C(F)=C(O)C=C1,142.0
O=C1C=CC(=CO)C(F)=C1F,142.0
O=CC1=C(F)C(F)C(=O)C=C1,142.0
O=CC1C=CC(=O)C(F)=C1F,142.0
COc1cccc(c1)[C@@]1(O)CCCC[C@@H]1CN(C)C,180.5
COC1=CC=CC([C@@]2(O)CCCC[C@@H]2CN(C)C)=C1,180.5
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,180.5
[CH3][O][c]1[cH][cH][cH][c]([C@@]2([OH])[CH2][CH2][CH2][CH2][C@@H]2[CH2][N]([CH3])[CH3])[cH]1,180.5
CC(=O)Nc1cc(CCNC(=O)c2ccccc2)c(cc1CCNC(=O)c1ccccc1)NC(=O)C,285.0
CC(=O)NC1=CC(CCNC(=O)C2=CC=CC=C2)=C(NC(C)=O)C=C1CCNC(=O)C1=CC=CC=C1,285.0
CC(=O)Nc1cc(CCNC(=O)c2ccccc2)c(NC(C)=O)cc1CCNC(=O)c1ccccc1,285.0
[CH3][C](=[O])[NH][c]1[cH][c]([CH2][CH2][NH][C](=[O])[c]2[cH][cH][cH][cH][cH]2)[c]([NH][C]([CH3])=[O])[cH][c]1[CH2][CH2][NH][C](=[O])[c]1[cH][cH][cH][cH][cH]1,285.0
CC(O)=Nc1cc(CCN=C(O)c2ccccc2)c(N=C(C)O)cc1CCN=C(O)c1ccccc1,285.0
CC(O)=NC1=C(CCN=C(O)C2=CC=CC=C2)C=C(N=C(C)O)C(CCN=C(O)C2=CC=CC=C2)=C1,285.0
C=C(O)Nc1cc(CCN=C(O)c2ccccc2)c(N=C(C)O)cc1CCN=C(O)c1ccccc1,285.0
C=C(O)Nc1cc(CCN=C(O)c2ccccc2)c(N=C(C)O)cc1CCNC(=O)c1ccccc1,285.0
C=C(O)Nc1cc(CCN=C(O)c2ccccc2)c(NC(=C)O)cc1CCN=C(O)c1ccccc1,285.0
C=C(O)Nc1cc(CCN=C(O)c2ccccc2)c(NC(C)=O)cc1CCN=C(O)c1ccccc1,285.0
C=C(O)Nc1cc(CCN=C(O)c2ccccc2)c(NC(C)=O)cc1CCNC(=O)c1ccccc1,285.0
C=C(O)Nc1cc(CCNC(=O)c2ccccc2)c(N=C(C)O)cc1CCN=C(O)c1ccccc1,285.0
C=C(O)Nc1cc(CCNC(=O)c2ccccc2)c(N=C(C)O)cc1CCNC(=O)c1ccccc1,285.0
C=C(O)Nc1cc(CCNC(=O)c2ccccc2)c(NC(=C)O)cc1CCN=C(O)c1ccccc1,285.0
C=C(O)Nc1cc(CCNC(=O)c2ccccc2)c(NC(=C)O)cc1CCNC(=O)c1ccccc1,285.0
C=C(O)Nc1cc(CCNC(=O)c2ccccc2)c(NC(C)=O)cc1CCN=C(O)c1ccccc1,285.0
C=C(O)Nc1cc(CCNC(=O)c2ccccc2)c(NC(C)=O)cc1CCNC(=O)c1ccccc1,285.0
CC(=O)Nc1cc(CCN=C(O)c2ccccc2)c(N=C(C)O)cc1CCN=C(O)c1ccccc1,285.0
CC(=O)Nc1cc(CCN=C(O)c2ccccc2)c(N=C(C)O)cc1CCNC(=O)c1ccccc1,285.0
CC(=O)Nc1cc(CCN=C(O)c2ccccc2)c(NC(C)=O)cc1CCN=C(O)c1ccccc1,285.0
CC(=O)Nc1cc(CCNC(=O)c2ccccc2)c(N=C(C)O)cc1CCN=C(O)c1ccccc1,285.0
CC(=O)Nc1cc(CCNC(=O)c2ccccc2)c(N=C(C)O)cc1CCNC(=O)c1ccccc1,285.0
CC(=O)Nc1cc(CCNC(=O)c2ccccc2)c(NC(C)=O)cc1CCN=C(O)c1ccccc1,285.0
CC(O)=Nc1cc(CCNC(=O)c2ccccc2)c(N=C(C)O)cc1CCN=C(O)c1ccccc1,285.0
CC(O)=Nc1cc(CCNC(=O)c2ccccc2)c(N=C(C)O)cc1CCNC(=O)c1ccccc1,285.0
Clc1cccc(n1)C(=O)O,194.0
O=C(O)C1=NC(Cl)=CC=C1,194.0
O=C(O)c1cccc(Cl)n1,194.0
[O]=[C]([OH])[c]1[cH][cH][cH][c]([Cl])[n]1,194.0
CCO/C=N/c1c(C#N)cnn1c1ncnc2c1cnn2C,155.0
CCO/C=N/C1=C(C#N)C=NN1C1=NC=NC2=C1C=NN2C,155.0
CCO/C=N/c1c(C#N)cnn1-c1ncnc2c1cnn2C,155.0
[CH3][CH2][O]/[CH]=[N]/[c]1[c]([C]#[N])[cH][n][n]1-[c]1[n][cH][n][c]2[c]1[cH][n][n]2[CH3],155.0
c1ccc2c(c1)Cc1c(C2)cccc1,109.0
C1=CC=C2CC3=C(C=CC=C3)CC2=C1,109.0
c1ccc2c(c1)Cc1ccccc1C2,109.0
[cH]1[cH][cH][c]2[c]([cH]1)[CH2][c]1[cH][cH][cH][cH][c]1[CH2]2,109.0
C1=CC=C2CC3=CC=CC=C3CC2=C1,109.0
CC(C(Cl)(Cl)Cl)Cl,-65.0
CC(Cl)C(Cl)(Cl)Cl,-65.0
[CH3][CH]([Cl])[C]([Cl])([Cl])[Cl],-65.0
CCCBr,-110.0
[CH3][CH2][CH2][Br],-110.0
C[C@H]1CCCC[C@@H]1C,-88.0
[CH3][C@H]1[CH2][CH2][CH2][CH2][C@@H]1[CH3],-88.0
O=C(Cc1ccccc1)SSC(=O)Cc1ccccc1,59.0
O=C(CC1=CC=CC=C1)SSC(=O)CC1=CC=CC=C1,59.0
[O]=[C]([CH2][c]1[cH][cH][cH][cH][cH]1)[S][S][C](=[O])[CH2][c]1[cH][cH][cH][cH][cH]1,59.0
O=C(Cc1ccccc1)SSC(O)=Cc1ccccc1,59.0
OC(=Cc1ccccc1)SSC(O)=Cc1ccccc1,59.0
O=C(/C(=C/C=C/c1ccccc1)/C)OC(=O)/C(=C/C=C/c1ccccc1)/C,113.0
C/C(=C\C=C\C1=CC=CC=C1)C(=O)OC(=O)/C(C)=C/C=C/C1=CC=CC=C1,113.0
C/C(=C\C=C\c1ccccc1)C(=O)OC(=O)/C(C)=C/C=C/c1ccccc1,113.0
[CH3]/[C](=[CH]\[CH]=[CH]\[c]1[cH][cH][cH][cH][cH]1)[C](=[O])[O][C](=[O])/[C]([CH3])=[CH]/[CH]=[CH]/[c]1[cH][cH][cH][cH][cH]1,113.0
[O-][N+](=O)c1cccc(c1)CS(=O)(=O)Cl,99.0
O=[N+]([O-])C1=CC=CC(CS(=O)(=O)Cl)=C1,99.0
O=[N+]([O-])c1cccc(CS(=O)(=O)Cl)c1,99.0
[O]=[N+]([O-])[c]1[cH][cH][cH][c]([CH2][S](=[O])(=[O])[Cl])[cH]1,99.0
Cc1cc(Cl)cc(c1)[N+](=O)[O-],61.0
CC1=CC(Cl)=CC([N+](=O)[O-])=C1,61.0
Cc1cc(Cl)cc([N+](=O)[O-])c1,61.0
[CH3][c]1[cH][c]([Cl])[cH][c]([N+](=[O])[O-])[cH]1,61.0
C1CCCCCCCCC1,10.0
[CH2]1[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2]1,10.0
CCCn1cnc2c1c(=O)n(CCCCC(=O)C)c(=O)n2C,69.0
CCCN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,69.0
CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,69.0
[CH3][CH2][CH2][n]1[cH][n][c]2[c]1[c](=[O])[n]([CH2][CH2][CH2][CH2][C]([CH3])=[O])[c](=[O])[n]2[CH3],69.0
C=C(O)CCCCn1c(=O)c2c(ncn2CCC)n(C)c1=O,69.0
CCCn1cnc2c1c(=O)n(CCCC=C(C)O)c(=O)n2C,69.0
N#CC(=Cc1ccccc1)C#N,84.0
N#CC(C#N)=CC1=CC=CC=C1,84.0
N#CC(C#N)=Cc1ccccc1,84.0
[N]#[C][C]([C]#[N])=[CH][c]1[cH][cH][cH][cH][cH]1,84.0
C=C(c1ccccc1)C(=O)O,106.5
C=C(C(=O)O)C1=CC=CC=C1,106.5
C=C(C(=O)O)c1ccccc1,106.5
[CH2]=[C]([C](=[O])[OH])[c]1[cH][cH][cH][cH][cH]1,106.5
COC(CC(=O)C)OC,-83.0
COC(CC(C)=O)OC,-83.0
[CH3][O][CH]([CH2][C]([CH3])=[O])[O][CH3],-83.0
C=C(O)CC(OC)OC,-83.0
COC(C=C(C)O)OC,-83.0
CCCOC(=O)C1=C(C)NC(=C(C1c1cccc(c1O)OC)C(=O)OCCC)C,167.0
CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC)C1C1=CC=CC(OC)=C1O,167.0
CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC)C1c1cccc(OC)c1O,167.0
[CH3][CH2][CH2][O][C](=[O])[C]1=[C]([CH3])[NH][C]([CH3])=[C]([C](=[O])[O][CH2][CH2][CH3])[CH]1[c]1[cH][cH][cH][c]([O][CH3])[c]1[OH],167.0
CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC)C1C1=C(O)C(OC)=CC=C1,167.0
CCCOC(=O)C1=C(C)N=C(C)C(=C(O)OCCC)C1C1C=CC=C(OC)C1=O,167.0
CCCOC(=O)C1=C(C)N=C(C)C(=C(O)OCCC)C1c1cccc(OC)c1O,167.0
CCCOC(=O)C1=C(C)N=C(C)C(C(=O)OCCC)C1C1C=CC=C(OC)C1=O,167.0
CCCOC(=O)C1=C(C)N=C(C)C(C(=O)OCCC)C1c1cccc(OC)c1O,167.0
CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC)C1C1C=CC=C(OC)C1=O,167.0
COC(=O)CCl,-32.0
[CH3][O][C](=[O])[CH2][Cl],-32.0
COC(O)=CCl,-32.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,70.0
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH3],70.0
Clc1cc(Cl)c2c(c1Cl)nsn2,122.0
ClC1=C(Cl)C2=NSN=C2C(Cl)=C1,122.0
Clc1cc(Cl)c2nsnc2c1Cl,122.0
[Cl][c]1[cH][c]([Cl])[c]2[n][s][n][c]2[c]1[Cl],122.0
Nc1cc(F)cc(c1)F,39.0
NC1=CC(F)=CC(F)=C1,39.0
Nc1cc(F)cc(F)c1,39.0
[NH2][c]1[cH][c]([F])[cH][c]([F])[cH]1,39.0
CCOC(=O)c1ccc(cc1)CBr,31.0
CCOC(=O)C1=CC=C(CBr)C=C1,31.0
CCOC(=O)c1ccc(CBr)cc1,31.0
[CH3][CH2][O][C](=[O])[c]1[cH][cH][c]([CH2][Br])[cH][cH]1,31.0
Fc1cc(Br)c(c(c1)Br)I,134.0
FC1=CC(Br)=C(I)C(Br)=C1,134.0
Fc1cc(Br)c(I)c(Br)c1,134.0
[F][c]1[cH][c]([Br])[c]([I])[c]([Br])[cH]1,134.0
C/C=C/C(=O)OC,-42.0
[CH3]/[CH]=[CH]/[C](=[O])[O][CH3],-42.0
OC(=O)/C=C/c1cccc(c1)OC(F)(F)F,94.0
O=C(O)/C=C/C1=CC=CC(OC(F)(F)F)=C1,94.0
O=C(O)/C=C/c1cccc(OC(F)(F)F)c1,94.0
[O]=[C]([OH])/[CH]=[CH]/[c]1[cH][cH][cH][c]([O][C]([F])([F])[F])[cH]1,94.0
O=C(O)/C=C/C1=CC(OC(F)(F)F)=CC=C1,94.0
OC1CCCCC1O,102.5
[OH][CH]1[CH2][CH2][CH2][CH2][CH]1[OH],102.5
COC(=O)CCC(=O)OC,19.0
[CH3][O][C](=[O])[CH2][CH2][C](=[O])[O][CH3],19.0
COC(=O)CC=C(O)OC,19.0
COC(O)=CC=C(O)OC,19.0
CCCCCCCCCCCC(=O)c1ccccc1,47.0
CCCCCCCCCCCC(=O)C1=CC=CC=C1,47.0
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][C](=[O])[c]1[cH][cH][cH][cH][cH]1,47.0
CCCCCCCCCCC=C(O)c1ccccc1,47.0
CC(=O)C(C(=O)C)N=Nc1ccccc1,87.0
CC(=O)C(N=NC1=CC=CC=C1)C(C)=O,87.0
CC(=O)C(N=Nc1ccccc1)C(C)=O,87.0
[CH3][C](=[O])[CH]([N]=[N][c]1[cH][cH][cH][cH][cH]1)[C]([CH3])=[O],87.0
C=C(O)C(=NNc1ccccc1)C(=C)O,87.0
C=C(O)C(=NNc1ccccc1)C(C)=O,87.0
C=C(O)C(N=Nc1ccccc1)=C(C)O,87.0
C=C(O)C(N=Nc1ccccc1)C(=C)O,87.0
C=C(O)C(N=Nc1ccccc1)C(C)=O,87.0
CC(=O)C(=NNc1ccccc1)C(C)=O,87.0
CC(=O)C(N=Nc1ccccc1)=C(C)O,87.0
ClC(=O)c1ccc(cc1)I,63.0
O=C(Cl)C1=CC=C(I)C=C1,63.0
O=C(Cl)c1ccc(I)cc1,63.0
[O]=[C]([Cl])[c]1[cH][cH][c]([I])[cH][cH]1,63.0
CCC(COCCC(=O)O)CC,32.5
CCC(CC)COCCC(=O)O,32.5
[CH3][CH2][CH]([CH2][CH3])[CH2][O][CH2][CH2][C](=[O])[OH],32.5
CCC(CC)COCC=C(O)O,32.5
OC(C(c1ccccc1[N+](=O)[O-])O)c1ccccc1,100.0
O=[N+]([O-])C1=CC=CC=C1C(O)C(O)C1=CC=CC=C1,100.0
O=[N+]([O-])c1ccccc1C(O)C(O)c1ccccc1,100.0
[O]=[N+]([O-])[c]1[cH][cH][cH][cH][c]1[CH]([OH])[CH]([OH])[c]1[cH][cH][cH][cH][cH]1,100.0
COC(=O)/C=C/c1ccc(c(c1)NC(=O)C)/C=C/C(=O)OC,168.0
COC(=O)/C=C/C1=CC=C(/C=C/C(=O)OC)C(NC(C)=O)=C1,168.0
COC(=O)/C=C/c1ccc(/C=C/C(=O)OC)c(NC(C)=O)c1,168.0
[CH3][O][C](=[O])/[CH]=[CH]/[c]1[cH][cH][c](/[CH]=[CH]/[C](=[O])[O][CH3])[c]([NH][C]([CH3])=[O])[cH]1,168.0
COC(=O)/C=C/c1ccc(/C=C/C(=O)OC)c(N=C(C)O)c1,168.0
COC(=O)/C=C/C1=CC(N=C(C)O)=C(/C=C/C(=O)OC)C=C1,168.0
C=C(O)N=C1C=C(/C=C/C(=O)OC)C=CC1=CC=C(O)OC,168.0
C=C(O)N=C1C=C(/C=C/C(=O)OC)C=CC1=CCC(=O)OC,168.0
C=C(O)N=C1C=C(/C=C/C(=O)OC)CC=C1C=CC(=O)OC,168.0
C=C(O)Nc1cc(/C=C/C(=O)OC)ccc1C=CC(=O)OC,168.0
COC(=O)/C=C/C1=CC(=NC(C)=O)C(=CC=C(O)OC)C=C1,168.0
COC(=O)/C=C/C1=CC(=NC(C)=O)C(=CCC(=O)OC)C=C1,168.0
COC(=O)C=CC1=CCC(/C=C/C(=O)OC)=CC1=NC(C)=O,168.0
